Team,SRS,Season,SRS_rank
1317,-7106498104224.848,1987,140.0
1318,-7106498104220.166,1987,89.0
1319,-7106498104228.646,1987,194.0
1320,-7106498104228.914,1987,198.0
1321,-7106498104230.298,1987,211.0
1322,-7106498104230.861,1987,218.0
1323,-7106498104214.206,1987,38.0
1325,-7106498104227.75,1987,179.0
1326,-7106498104210.916,1987,18.0
1328,-7106498104208.838,1987,12.0
1329,-7106498104224.185,1987,130.0
1330,-7106498104227.455,1987,175.0
1331,-7106498104228.04,1987,183.0
1332,-7106498104220.233,1987,90.0
1333,-7106498104215.184,1987,45.0
1334,-7106498104227.018,1987,172.0
1335,-7106498104224.835,1987,139.0
1336,-7106498104221.09,1987,100.0
1337,-7106498104224.58,1987,133.0
1338,-7106498104209.398,1987,14.0
1339,-7106498104226.716,1987,168.0
1341,-7106498104244.574,1987,288.0
1343,-7106498104227.635,1987,177.0
1344,-7106498104211.76,1987,25.0
1345,-7106498104206.087,1987,7.0
1347,-7106498104233.504,1987,242.0
1348,-7106498104220.031,1987,87.0
1349,-7106498104230.311,1987,212.0
1350,-7106498104225.136,1987,142.0
1351,-7106498104233.314,1987,240.0
1352,-7106498104233.69,1987,245.0
1353,-7106498104228.729,1987,195.0
1354,-7106498104237.796,1987,266.0
1356,-7106498104225.409,1987,146.0
1358,-7106498104231.604,1987,226.0
1359,-7106498104239.78,1987,278.0
1360,-7106498104216.373,1987,50.0
1361,-7106498104232.559,1987,234.0
1362,-7106498104226.272,1987,160.0
1363,-7106498104218.561,1987,69.0
1364,-7106498104218.225,1987,67.0
1365,-7106498104221.705,1987,107.0
1368,-7106498104237.779,1987,265.0
1371,-7106498104219.334,1987,80.0
1372,-7106498104226.628,1987,167.0
1373,-7106498104226.33,1987,161.0
1374,-7106498104216.873,1987,55.0
1375,-7106498104223.977,1987,126.0
1376,-7106498104220.236,1987,91.0
1378,-7106498104224.637,1987,134.0
1379,-7106498104218.826,1987,73.0
1380,-7106498104225.144,1987,143.0
1382,-7106498104231.198,1987,220.0
1383,-7106498104238.177,1987,271.0
1384,-7106498104232.727,1987,237.0
1385,-7106498104213.264,1987,32.0
1386,-7106498104220.69,1987,94.0
1387,-7106498104219.1455,1987,76.0
1388,-7106498104225.354,1987,145.0
1389,-7106498104223.436,1987,119.0
1390,-7106498104220.97,1987,97.0
1391,-7106498104224.561,1987,132.0
1393,-7106498104209.598,1987,15.0
1395,-7106498104211.788,1987,26.0
1396,-7106498104210.99,1987,20.0
1397,-7106498104211.683,1987,24.0
1398,-7106498104225.29,1987,144.0
1399,-7106498104242.502,1987,286.0
1400,-7106498104222.916,1987,113.0
1401,-7106498104219.238,1987,78.0
1402,-7106498104234.603,1987,251.0
1403,-7106498104217.927,1987,62.0
1405,-7106498104229.367,1987,204.0
1406,-7106498104232.928,1987,239.0
1409,-7106498104215.683,1987,48.0
1410,-7106498104224.682,1987,136.0
1411,-7106498104238.044,1987,267.0
1412,-7106498104219.631,1987,84.0
1414,-7106498104221.228,1987,101.0
1416,-7106498104235.865,1987,257.0
1417,-7106498104212.666,1987,28.0
1418,-7106498104230.394,1987,213.0
1419,-7106498104226.418,1987,164.0
1420,-7106498104235.437,1987,255.0
1421,-7106498104229.125,1987,200.0
1423,-7106498104219.817,1987,86.0
1424,-7106498104202.037,1987,2.0
1425,-7106498104222.242,1987,111.0
1426,-7106498104235.552,1987,256.0
1427,-7106498104230.642,1987,216.0
1428,-7106498104219.482,1987,83.0
1429,-7106498104223.274,1987,116.0
1431,-7106498104215.57,1987,47.0
1432,-7106498104236.85,1987,261.0
1433,-7106498104222.192,1987,110.0
1434,-7106498104233.679,1987,244.0
1435,-7106498104215.235,1987,46.0
1436,-7106498104236.868,1987,262.0
1437,-7106498104218.024,1987,63.0
1438,-7106498104211.244,1987,21.0
1439,-7106498104225.621,1987,148.0
1440,-7106498104234.959,1987,252.0
1441,-7106498104235.145,1987,253.0
1442,-7106498104230.633,1987,215.0
1443,-7106498104211.525,1987,23.0
1444,-7106498104228.14,1987,186.0
1447,-7106498104231.6455,1987,228.0
1448,-7106498104218.119,1987,64.0
1449,-7106498104216.479,1987,51.0
1450,-7106498104226.191,1987,159.0
1451,-7106498104229.97,1987,210.0
1452,-7106498104214.346,1987,40.0
1453,-7106498104225.775,1987,149.0
1455,-7106498104218.131,1987,65.0
1456,-7106498104233.335,1987,241.0
1457,-7106498104232.307,1987,232.0
1458,-7106498104219.754,1987,85.0
1461,-7106498104218.403,1987,68.0
1462,-7106498104223.829,1987,122.0
1463,-7106498104228.377,1987,188.0
1464,-7106498104231.109,1987,219.0
1102,-27708904649665.324,1988,225.0
1103,-27708904649654.656,1988,91.0
1104,-27708904649654.914,1988,97.0
1106,-27708904649671.336,1988,267.0
1108,-27708904649668.02,1988,243.0
1109,-27708904649672.484,1988,269.0
1110,-27708904649664.285,1988,202.0
1111,-27708904649664.2,1988,201.0
1112,-27708904649632.76,1988,2.0
1113,-27708904649656.03,1988,107.0
1114,-27708904649652.277,1988,76.0
1116,-27708904649646.945,1988,34.0
1117,-27708904649654.637,1988,89.0
1119,-27708904649670.234,1988,262.0
1120,-27708904649644.58,1988,23.0
1121,-27708904649669.08,1988,256.0
1122,-27708904649655.07,1988,101.0
1123,-27708904649665.52,1988,226.0
1124,-27708904649650.477,1988,62.0
1126,-27708904649674.36,1988,275.0
1129,-27708904649646.54,1988,32.0
1130,-27708904649650.08,1988,55.0
1131,-27708904649656.766,1988,118.0
1132,-27708904649662.99,1988,189.0
1133,-27708904649645.54,1988,28.0
1134,-27708904649676.945,1988,286.0
1135,-27708904649672.715,1988,270.0
1137,-27708904649662.504,1988,184.0
1139,-27708904649659.03,1988,142.0
1140,-27708904649645.316,1988,27.0
1141,-27708904649656.258,1988,110.0
1143,-27708904649660.78,1988,164.0
1144,-27708904649670.65,1988,263.0
1145,-27708904649668.945,1988,254.0
1147,-27708904649664.754,1988,217.0
1148,-27708904649673.223,1988,272.0
1149,-27708904649666.805,1988,236.0
1150,-27708904649654.223,1988,85.0
1151,-27708904649659.79,1988,153.0
1152,-27708904649663.016,1988,191.0
1153,-27708904649656.133,1988,108.0
1154,-27708904649671.266,1988,266.0
1155,-27708904649649.844,1988,54.0
1156,-27708904649652.957,1988,81.0
1157,-27708904649661.83,1988,180.0
1159,-27708904649678.633,1988,288.0
1160,-27708904649659.26,1988,148.0
1161,-27708904649650.363,1988,60.0
1162,-27708904649673.73,1988,273.0
1163,-27708904649650.625,1988,64.0
1164,-27708904649668.78,1988,250.0
1165,-27708904649661.58,1988,175.0
1166,-27708904649661.51,1988,172.0
1168,-27708904649651.246,1988,69.0
1171,-27708904649661.027,1988,167.0
1172,-27708904649664.29,1988,203.0
1173,-27708904649661.855,1988,181.0
1174,-27708904649661.438,1988,171.0
1175,-27708904649681.336,1988,290.0
1177,-27708904649647.453,1988,39.0
1178,-27708904649666.062,1988,231.0
1179,-27708904649657.094,1988,122.0
1180,-27708904649658.234,1988,134.0
1181,-27708904649635.81,1988,3.0
1182,-27708904649664.56,1988,213.0
1183,-27708904649657.71,1988,127.0
1184,-27708904649654.773,1988,94.0
1185,-27708904649655.273,1988,103.0
1186,-27708904649672.74,1988,271.0
1187,-27708904649668.074,1988,246.0
1190,-27708904649666.367,1988,234.0
1191,-27708904649650.18,1988,56.0
1192,-27708904649661.293,1988,170.0
1193,-27708904649668.996,1988,255.0
1196,-27708904649644.016,1988,19.0
1197,-27708904649664.41,1988,208.0
1198,-27708904649675.336,1988,276.0
1199,-27708904649647.766,1988,40.0
1200,-27708904649657.96,1988,129.0
1201,-27708904649656.684,1988,113.0
1202,-27708904649661.523,1988,174.0
1203,-27708904649659.86,1988,156.0
1204,-27708904649652.695,1988,79.0
1206,-27708904649658.145,1988,133.0
1207,-27708904649644.023,1988,20.0
1208,-27708904649646.957,1988,36.0
1209,-27708904649661.25,1988,169.0
1210,-27708904649645.93,1988,30.0
1211,-27708904649658.027,1988,131.0
1212,-27708904649661.816,1988,179.0
1215,-27708904649660.312,1988,160.0
1216,-27708904649663.508,1988,196.0
1217,-27708904649669.83,1988,258.0
1218,-27708904649663.0,1988,190.0
1220,-27708904649676.04,1988,279.0
1221,-27708904649662.395,1988,182.0
1222,-27708904649652.664,1988,78.0
1223,-27708904649665.82,1988,229.0
1224,-27708904649668.336,1988,248.0
1225,-27708904649659.5,1988,152.0
1226,-27708904649660.727,1988,163.0
1227,-27708904649668.19,1988,247.0
1228,-27708904649637.438,1988,6.0
1229,-27708904649654.61,1988,88.0
1231,-27708904649642.016,1988,15.0
1232,-27708904649665.18,1988,223.0
1233,-27708904649663.875,1988,199.0
1234,-27708904649638.027,1988,8.0
1235,-27708904649645.93,1988,30.0
1238,-27708904649666.086,1988,232.0
1239,-27708904649664.367,1988,205.0
1241,-27708904649665.266,1988,224.0
1242,-27708904649645.043,1988,25.0
1243,-27708904649643.13,1988,17.0
1245,-27708904649663.16,1988,193.0
1246,-27708904649640.277,1988,11.0
1247,-27708904649651.17,1988,67.0
1248,-27708904649659.297,1988,149.0
1249,-27708904649659.11,1988,143.0
1250,-27708904649657.875,1988,128.0
1253,-27708904649650.332,1988,59.0
1254,-27708904649671.984,1988,268.0
1256,-27708904649655.56,1988,104.0
1257,-27708904649644.6,1988,24.0
1258,-27708904649644.29,1988,21.0
1259,-27708904649676.79,1988,283.0
1260,-27708904649661.51,1988,172.0
1261,-27708904649647.797,1988,41.0
1263,-27708904649668.84,1988,252.0
1264,-27708904649667.855,1988,241.0
1265,-27708904649660.633,1988,162.0
1266,-27708904649660.82,1988,165.0
1267,-27708904649654.71,1988,92.0
1268,-27708904649646.676,1988,33.0
1269,-27708904649663.02,1988,192.0
1270,-27708904649667.31,1988,237.0
1271,-27708904649677.598,1988,287.0
1272,-27708904649649.57,1988,52.0
1273,-27708904649662.812,1988,186.0
1274,-27708904649659.79,1988,153.0
1275,-27708904649663.64,1988,198.0
1276,-27708904649636.86,1988,5.0
1277,-27708904649654.33,1988,86.0
1278,-27708904649654.645,1988,90.0
1279,-27708904649653.28,1988,83.0
1280,-27708904649656.703,1988,114.0
1281,-27708904649640.867,1988,12.0
1283,-27708904649651.06,1988,66.0
1284,-27708904649667.5,1988,239.0
1285,-27708904649659.156,1988,144.0
1286,-27708904649656.234,1988,109.0
1287,-27708904649668.062,1988,244.0
1288,-27708904649670.816,1988,264.0
1290,-27708904649670.176,1988,261.0
1292,-27708904649658.016,1988,130.0
1293,-27708904649654.47,1988,87.0
1296,-27708904649664.734,1988,216.0
1298,-27708904649664.977,1988,220.0
1299,-27708904649653.08,1988,82.0
1301,-27708904649642.14,1988,16.0
1304,-27708904649656.875,1988,120.0
1305,-27708904649659.875,1988,157.0
1306,-27708904649676.89,1988,285.0
1307,-27708904649651.336,1988,70.0
1308,-27708904649651.21,1988,68.0
1309,-27708904649652.0,1988,72.0
1310,-27708904649664.543,1988,212.0
1311,-27708904649670.1,1988,260.0
1314,-27708904649640.266,1988,10.0
1317,-27708904649655.15,1988,102.0
1318,-27708904649664.812,1988,218.0
1319,-27708904649662.88,1988,188.0
1320,-27708904649664.305,1988,204.0
1321,-27708904649658.87,1988,140.0
1322,-27708904649660.348,1988,161.0
1323,-27708904649647.305,1988,38.0
1325,-27708904649658.742,1988,139.0
1326,-27708904649650.457,1988,61.0
1328,-27708904649629.71,1988,1.0
1329,-27708904649652.07,1988,74.0
1330,-27708904649657.48,1988,124.0
1331,-27708904649670.0,1988,259.0
1332,-27708904649654.99,1988,100.0
1333,-27708904649648.938,1988,49.0
1334,-27708904649664.383,1988,207.0
1335,-27708904649667.34,1988,238.0
1336,-27708904649657.35,1988,123.0
1337,-27708904649652.004,1988,73.0
1338,-27708904649641.8,1988,14.0
1339,-27708904649665.98,1988,230.0
1341,-27708904649678.652,1988,289.0
1343,-27708904649656.707,1988,115.0
1344,-27708904649656.93,1988,121.0
1345,-27708904649637.67,1988,7.0
1347,-27708904649664.484,1988,210.0
1348,-27708904649648.188,1988,45.0
1349,-27708904649666.207,1988,233.0
1350,-27708904649654.914,1988,97.0
1351,-27708904649668.793,1988,251.0
1352,-27708904649668.754,1988,249.0
1353,-27708904649668.066,1988,245.0
1354,-27708904649669.19,1988,257.0
1356,-27708904649657.547,1988,125.0
1358,-27708904649660.08,1988,159.0
1359,-27708904649664.375,1988,206.0
1360,-27708904649659.797,1988,155.0
1361,-27708904649659.203,1988,146.0
1362,-27708904649658.45,1988,136.0
1363,-27708904649654.848,1988,95.0
1364,-27708904649648.8,1988,48.0
1365,-27708904649651.91,1988,71.0
1368,-27708904649676.035,1988,278.0
1371,-27708904649643.883,1988,18.0
1372,-27708904649664.453,1988,209.0
1373,-27708904649656.66,1988,112.0
1374,-27708904649647.117,1988,37.0
1375,-27708904649661.72,1988,177.0
1376,-27708904649650.188,1988,57.0
1378,-27708904649666.453,1988,235.0
1379,-27708904649649.164,1988,51.0
1380,-27708904649654.93,1988,99.0
1382,-27708904649659.258,1988,147.0
1383,-27708904649676.227,1988,280.0
1384,-27708904649676.28,1988,281.0
1385,-27708904649647.945,1988,42.0
1386,-27708904649658.133,1988,132.0
1387,-27708904649656.742,1988,117.0
1388,-27708904649652.293,1988,77.0
1389,-27708904649658.58,1988,138.0
1390,-27708904649648.305,1988,47.0
1391,-27708904649659.47,1988,151.0
1393,-27708904649636.312,1988,4.0
1395,-27708904649663.36,1988,195.0
1396,-27708904649639.848,1988,9.0
1397,-27708904649650.805,1988,65.0
1398,-27708904649662.445,1988,183.0
1399,-27708904649665.652,1988,227.0
1400,-27708904649659.19,1988,145.0
1401,-27708904649658.566,1988,137.0
1402,-27708904649665.12,1988,222.0
1403,-27708904649659.383,1988,150.0
1405,-27708904649661.76,1988,178.0
1406,-27708904649664.605,1988,215.0
1409,-27708904649657.695,1988,126.0
1410,-27708904649662.707,1988,185.0
1411,-27708904649661.71,1988,176.0
1412,-27708904649655.61,1988,105.0
1414,-27708904649654.867,1988,96.0
1416,-27708904649675.547,1988,277.0
1417,-27708904649648.277,1988,46.0
1418,-27708904649660.883,1988,166.0
1419,-27708904649654.72,1988,93.0
1420,-27708904649667.914,1988,242.0
1421,-27708904649665.656,1988,228.0
1423,-27708904649661.04,1988,168.0
1424,-27708904649640.89,1988,13.0
1425,-27708904649664.57,1988,214.0
1426,-27708904649662.86,1988,187.0
1427,-27708904649652.734,1988,80.0
1428,-27708904649649.77,1988,53.0
1429,-27708904649646.945,1988,34.0
1431,-27708904649649.0,1988,50.0
1433,-27708904649653.344,1988,84.0
1434,-27708904649665.11,1988,221.0
1435,-27708904649645.227,1988,26.0
1436,-27708904649676.832,1988,284.0
1437,-27708904649645.855,1988,29.0
1438,-27708904649650.32,1988,58.0
1439,-27708904649648.07,1988,44.0
1440,-27708904649667.65,1988,240.0
1441,-27708904649671.023,1988,265.0
1442,-27708904649659.96,1988,158.0
1443,-27708904649658.918,1988,141.0
1444,-27708904649664.195,1988,200.0
1447,-27708904649676.68,1988,282.0
1448,-27708904649656.85,1988,119.0
1449,-27708904649658.273,1988,135.0
1450,-27708904649656.71,1988,116.0
1451,-27708904649664.824,1988,219.0
1452,-27708904649652.215,1988,75.0
1453,-27708904649656.492,1988,111.0
1455,-27708904649650.594,1988,63.0
1456,-27708904649664.53,1988,211.0
1457,-27708904649663.508,1988,196.0
1458,-27708904649655.94,1988,106.0
1460,-27708904649663.35,1988,194.0
1461,-27708904649644.297,1988,22.0
1462,-27708904649648.004,1988,43.0
1463,-27708904649668.84,1988,252.0
1464,-27708904649674.02,1988,274.0
1102,-1870085420448.9038,1989,111.0
1103,-1870085420442.2783,1989,50.0
1104,-1870085420442.4863,1989,52.0
1106,-1870085420458.8557,1989,215.0
1108,-1870085420467.8503,1989,282.0
1109,-1870085420461.5132,1989,244.0
1110,-1870085420454.9736,1989,180.0
1111,-1870085420451.0781,1989,136.0
1112,-1870085420424.456,1989,2.0
1113,-1870085420449.6125,1989,116.0
1114,-1870085420441.8132,1989,45.0
1116,-1870085420434.9006,1989,17.0
1117,-1870085420444.0193,1989,63.0
1119,-1870085420458.1362,1989,207.0
1120,-1870085420452.102,1989,147.0
1121,-1870085420469.7278,1989,286.0
1122,-1870085420449.92,1989,120.0
1123,-1870085420441.9827,1989,46.0
1124,-1870085420461.8552,1989,248.0
1126,-1870085420462.6914,1989,253.0
1129,-1870085420445.583,1989,72.0
1130,-1870085420448.836,1989,109.0
1131,-1870085420447.742,1989,95.0
1132,-1870085420454.5405,1989,178.0
1133,-1870085420450.1611,1989,126.0
1134,-1870085420480.5874,1989,293.0
1135,-1870085420468.5886,1989,283.0
1137,-1870085420453.5032,1989,166.0
1139,-1870085420453.3376,1989,165.0
1140,-1870085420446.8853,1989,84.0
1141,-1870085420454.5166,1989,177.0
1143,-1870085420442.019,1989,47.0
1144,-1870085420460.7314,1989,236.0
1145,-1870085420458.4128,1989,211.0
1147,-1870085420458.2593,1989,208.0
1148,-1870085420469.2344,1989,285.0
1149,-1870085420462.4917,1989,252.0
1150,-1870085420446.2747,1989,79.0
1151,-1870085420452.3901,1989,151.0
1152,-1870085420460.1372,1989,230.0
1153,-1870085420447.3008,1989,90.0
1154,-1870085420451.7231,1989,144.0
1155,-1870085420440.7417,1989,42.0
1156,-1870085420448.5557,1989,105.0
1157,-1870085420459.236,1989,220.0
1159,-1870085420466.3323,1989,274.0
1160,-1870085420448.8936,1989,110.0
1161,-1870085420444.8723,1989,70.0
1162,-1870085420469.907,1989,287.0
1163,-1870085420438.7507,1989,31.0
1164,-1870085420456.9358,1989,198.0
1165,-1870085420465.7012,1989,268.0
1166,-1870085420448.0747,1989,99.0
1168,-1870085420450.1252,1989,125.0
1171,-1870085420456.0974,1989,192.0
1172,-1870085420465.5352,1989,266.0
1173,-1870085420452.9739,1989,157.0
1174,-1870085420457.8499,1989,203.0
1175,-1870085420470.251,1989,289.0
1177,-1870085420443.2556,1989,58.0
1178,-1870085420459.0562,1989,219.0
1179,-1870085420451.7974,1989,145.0
1180,-1870085420458.0903,1989,206.0
1181,-1870085420427.1013,1989,3.0
1182,-1870085420453.7524,1989,169.0
1183,-1870085420451.2866,1989,138.0
1184,-1870085420465.648,1989,267.0
1185,-1870085420449.841,1989,119.0
1186,-1870085420457.1577,1989,200.0
1187,-1870085420458.331,1989,209.0
1190,-1870085420452.4355,1989,152.0
1191,-1870085420439.9219,1989,37.0
1192,-1870085420459.863,1989,226.0
1193,-1870085420460.3193,1989,232.0
1196,-1870085420444.2417,1989,65.0
1197,-1870085420458.7434,1989,213.0
1198,-1870085420465.1167,1989,262.0
1199,-1870085420435.9812,1989,22.0
1200,-1870085420453.821,1989,171.0
1201,-1870085420447.4502,1989,91.0
1202,-1870085420455.3477,1989,184.0
1203,-1870085420465.8347,1989,269.0
1204,-1870085420448.502,1989,102.0
1206,-1870085420454.031,1989,173.0
1207,-1870085420431.9312,1989,10.0
1208,-1870085420444.3179,1989,66.0
1209,-1870085420457.7917,1989,202.0
1210,-1870085420437.8027,1989,26.0
1211,-1870085420449.5527,1989,115.0
1212,-1870085420455.642,1989,186.0
1215,-1870085420466.3186,1989,273.0
1216,-1870085420456.5518,1989,196.0
1217,-1870085420465.2666,1989,264.0
1218,-1870085420445.6868,1989,75.0
1220,-1870085420458.9058,1989,217.0
1221,-1870085420455.4404,1989,185.0
1222,-1870085420447.6938,1989,94.0
1223,-1870085420461.5732,1989,245.0
1224,-1870085420466.7002,1989,278.0
1225,-1870085420439.997,1989,38.0
1226,-1870085420461.8906,1989,249.0
1227,-1870085420451.6233,1989,142.0
1228,-1870085420427.4368,1989,4.0
1229,-1870085420453.0454,1989,159.0
1231,-1870085420431.8386,1989,9.0
1232,-1870085420459.0293,1989,218.0
1233,-1870085420455.096,1989,181.0
1234,-1870085420433.3896,1989,12.0
1235,-1870085420442.2046,1989,49.0
1238,-1870085420459.261,1989,221.0
1239,-1870085420452.1702,1989,148.0
1241,-1870085420453.7488,1989,168.0
1242,-1870085420436.4126,1989,23.0
1243,-1870085420438.0046,1989,29.0
1245,-1870085420445.6162,1989,73.0
1246,-1870085420447.7583,1989,96.0
1247,-1870085420440.378,1989,39.0
1248,-1870085420455.685,1989,187.0
1249,-1870085420452.6824,1989,155.0
1250,-1870085420460.02,1989,228.0
1251,-1870085420466.205,1989,272.0
1253,-1870085420452.6455,1989,154.0
1254,-1870085420466.3657,1989,275.0
1256,-1870085420442.7073,1989,54.0
1257,-1870085420434.734,1989,16.0
1258,-1870085420443.0957,1989,57.0
1259,-1870085420466.4863,1989,276.0
1260,-1870085420452.8389,1989,156.0
1261,-1870085420443.753,1989,62.0
1263,-1870085420460.1567,1989,231.0
1264,-1870085420464.9414,1989,260.0
1265,-1870085420459.794,1989,224.0
1266,-1870085420451.651,1989,143.0
1267,-1870085420453.1694,1989,162.0
1268,-1870085420448.3345,1989,101.0
1269,-1870085420461.2861,1989,239.0
1270,-1870085420452.3416,1989,150.0
1271,-1870085420479.1367,1989,292.0
1272,-1870085420439.6343,1989,35.0
1273,-1870085420459.6064,1989,222.0
1274,-1870085420449.9644,1989,123.0
1275,-1870085420450.289,1989,128.0
1276,-1870085420424.3623,1989,1.0
1277,-1870085420440.5374,1989,40.0
1278,-1870085420439.0376,1989,32.0
